,clipname,id,bestframe,category,pcd_pillar
35891,A_Clip_22246_13,1,41,TUNNEL,6374
117602,S_Clip_40099_13,1,56,TUNNEL,6364
155360,S_Clip_57887_13,1,43,TUNNEL,6346
124752,S_Clip_41867_13,1,46,TUNNEL,6341
104760,S_Clip_36324_13,1,36,TUNNEL,6341
75914,S_Clip_29839_13,1,30,TUNNEL,6319
57210,A_Clip_26346_13,1,38,TUNNEL,6315
61244,S_Clip_07774_13,1,30,TUNNEL,6305
76834,S_Clip_30079_13,1,30,TUNNEL,6303
2122,A_Clip_03327_13,1,30,TUNNEL,6295
5620,A_Clip_07072_13,1,30,TUNNEL,6290
124539,S_Clip_41830_13,1,42,TUNNEL,6288
81745,S_Clip_31309_13,1,30,TUNNEL,6278
76864,S_Clip_30082_13,3,30,TUNNEL,6275
76420,S_Clip_29922_13,1,30,TUNNEL,6275
81835,S_Clip_31321_13,2,30,TUNNEL,6273
113375,S_Clip_39476_13,1,30,TUNNEL,6271
13049,A_Clip_14479_13,1,30,TUNNEL,6270
73220,S_Clip_17549_13,1,30,TUNNEL,6270
129612,S_Clip_43681_13,1,36,TUNNEL,6269
141990,S_Clip_48204_13,1,60,TUNNEL,6268
2317,A_Clip_03339_13,2,30,TUNNEL,6251
68108,S_Clip_10479_13,1,30,TUNNEL,6248
100927,S_Clip_35853_13,1,41,TUNNEL,6232
103142,S_Clip_36217_13,1,39,TUNNEL,6229
85546,S_Clip_32515_13,1,30,TUNNEL,6228
76099,S_Clip_29879_13,2,30,TUNNEL,6225
125436,S_Clip_42494_13,1,46,TUNNEL,6223
115718,S_Clip_39816_13,3,40,TUNNEL,6209
141517,S_Clip_48037_13,4,34,TUNNEL,6207
133881,S_Clip_46200_13,3,39,TUNNEL,6205
120420,S_Clip_41261_13,2,65,TUNNEL,6198
111678,S_Clip_38317_13,1,44,TUNNEL,6194
86805,S_Clip_32711_13,1,30,TUNNEL,6187
154094,S_Clip_55998_13,1,41,TUNNEL,6185
144196,S_Clip_48598_13,1,87,TUNNEL,6182
86296,S_Clip_32585_13,1,30,TUNNEL,6176
157398,S_Clip_58189_13,1,34,TUNNEL,6169
142967,S_Clip_48370_13,4,41,TUNNEL,6165
74899,S_Clip_29368_13,1,30,TUNNEL,6159
75949,S_Clip_29860_13,3,30,TUNNEL,6157
33894,A_Clip_21892_13,1,37,TUNNEL,6157
74459,S_Clip_28900_13,1,30,TUNNEL,6157
130774,S_Clip_44359_13,1,53,TUNNEL,6153
92768,S_Clip_34275_13,1,37,TUNNEL,6146
81615,S_Clip_31156_13,3,30,TUNNEL,6139
152325,S_Clip_55888_13,1,52,TUNNEL,6127
101602,S_Clip_36128_13,1,37,TUNNEL,6122
123531,S_Clip_41568_13,1,41,TUNNEL,6114
137331,S_Clip_47225_13,1,57,TUNNEL,6113
78906,S_Clip_30913_13,1,30,TUNNEL,6104
94570,S_Clip_34700_13,1,36,TUNNEL,6103
117843,S_Clip_40116_13,3,50,TUNNEL,6100
126369,S_Clip_42831_13,1,46,TUNNEL,6091
95782,S_Clip_34864_13,1,50,TUNNEL,6089
98487,S_Clip_35578_13,1,36,TUNNEL,6067
79637,S_Clip_30958_13,2,30,TUNNEL,6060
91733,S_Clip_33884_13,1,37,TUNNEL,6041
112961,S_Clip_38471_13,1,44,TUNNEL,6040
125153,S_Clip_41915_13,1,43,TUNNEL,6040
54176,A_Clip_24990_13,4,44,TUNNEL,6039
125816,S_Clip_42533_13,1,41,TUNNEL,6038
152974,S_Clip_55928_13,1,47,TUNNEL,6030
156467,S_Clip_57945_13,1,41,TUNNEL,6029
12929,A_Clip_14459_13,1,30,TUNNEL,6020
8718,A_Clip_13798_13,2,30,TUNNEL,6013
63224,S_Clip_07957_13,1,30,TUNNEL,6003
101855,S_Clip_36144_13,1,35,TUNNEL,5992
41246,A_Clip_22852_13,1,37,TUNNEL,5990
48082,A_Clip_23375_13,1,37,TUNNEL,5988
13139,A_Clip_14490_13,1,30,TUNNEL,5984
112522,S_Clip_38444_13,1,47,TUNNEL,5983
56940,A_Clip_26299_13,1,39,TUNNEL,5980
75700,S_Clip_29828_13,1,30,TUNNEL,5975
128412,S_Clip_43252_13,1,52,TUNNEL,5969
158386,S_Clip_58246_13,1,36,TUNNEL,5967
113307,S_Clip_39463_13,1,35,TUNNEL,5966
133747,S_Clip_46194_13,1,46,TUNNEL,5966
103615,S_Clip_36253_13,1,31,TUNNEL,5961
83766,S_Clip_32390_13,1,30,TUNNEL,5957
151668,S_Clip_55848_13,1,42,TUNNEL,5956
33257,A_Clip_20264_13,1,30,TUNNEL,5956
105311,S_Clip_36405_13,1,41,TUNNEL,5953
45084,A_Clip_23058_13,2,37,TUNNEL,5947
148361,S_Clip_49656_13,1,41,TUNNEL,5946
21203,A_Clip_18997_13,1,30,TUNNEL,5945
97564,S_Clip_35164_13,1,50,TUNNEL,5944
63134,S_Clip_07936_13,1,30,TUNNEL,5929
122845,S_Clip_41504_13,1,56,TUNNEL,5928
95833,S_Clip_34866_13,1,50,TUNNEL,5927
101993,S_Clip_36161_13,1,36,TUNNEL,5922
35449,A_Clip_22179_13,4,41,TUNNEL,5919
86446,S_Clip_32597_13,1,30,TUNNEL,5912
75650,S_Clip_29816_13,1,30,TUNNEL,5902
144880,S_Clip_48668_13,1,52,TUNNEL,5898
96868,S_Clip_35068_13,1,41,TUNNEL,5892
10347,A_Clip_13995_13,1,30,TUNNEL,5886
78966,S_Clip_30916_13,1,30,TUNNEL,5883
81805,S_Clip_31317_13,1,30,TUNNEL,5879
88673,S_Clip_32977_13,1,29,TUNNEL,5876
75550,S_Clip_29811_13,1,30,TUNNEL,5869
112762,S_Clip_38455_13,1,43,TUNNEL,5862
97907,S_Clip_35252_13,1,36,TUNNEL,5862
143450,S_Clip_48493_13,1,44,TUNNEL,5861
116856,S_Clip_39988_13,1,51,TUNNEL,5855
83256,S_Clip_32355_13,1,30,TUNNEL,5854
123837,S_Clip_41654_13,1,56,TUNNEL,5851
44783,A_Clip_23029_13,1,37,TUNNEL,5845
134000,S_Clip_46218_13,3,31,TUNNEL,5842
76545,S_Clip_29976_13,3,35,TUNNEL,5838
131030,S_Clip_44412_13,1,66,TUNNEL,5837
131095,S_Clip_44431_13,1,65,TUNNEL,5823
95250,S_Clip_34804_13,1,46,TUNNEL,5821
149011,S_Clip_51078_13,1,43,TUNNEL,5818
132655,S_Clip_45952_13,2,42,TUNNEL,5815
51051,A_Clip_23541_13,1,37,TUNNEL,5815
100043,S_Clip_35789_13,2,40,TUNNEL,5804
137945,S_Clip_47362_13,1,53,TUNNEL,5803
101750,S_Clip_36135_13,1,41,TUNNEL,5786
153707,S_Clip_55980_13,2,46,TUNNEL,5780
103718,S_Clip_36256_13,1,31,TUNNEL,5776
124449,S_Clip_41816_13,1,36,TUNNEL,5774
124019,S_Clip_41676_13,1,41,TUNNEL,5771
76884,S_Clip_30104_13,1,30,TUNNEL,5765
148445,S_Clip_49661_13,1,42,TUNNEL,5759
127337,S_Clip_43066_13,1,36,TUNNEL,5759
151338,S_Clip_55831_13,1,45,TUNNEL,5741
126323,S_Clip_42815_13,1,51,TUNNEL,5730
120858,S_Clip_41292_13,1,56,TUNNEL,5729
101927,S_Clip_36149_13,1,36,TUNNEL,5698
57955,A_Clip_26448_13,1,40,TUNNEL,5685
92559,S_Clip_34259_13,1,35,TUNNEL,5682
51014,A_Clip_23538_13,2,35,TUNNEL,5680
48007,A_Clip_23372_13,1,37,TUNNEL,5676
31797,A_Clip_20179_13,1,30,TUNNEL,5670
125957,S_Clip_42784_13,1,43,TUNNEL,5669
139036,S_Clip_47523_13,1,46,TUNNEL,5646
134947,S_Clip_46608_13,1,45,TUNNEL,5640
150751,S_Clip_52334_13,1,34,TUNNEL,5631
96021,S_Clip_34931_13,1,46,TUNNEL,5623
118755,S_Clip_40297_13,1,51,TUNNEL,5622
90660,S_Clip_33695_13,4,40,TUNNEL,5618
125390,S_Clip_42484_13,1,51,TUNNEL,5607
70833,S_Clip_13623_13,1,30,TUNNEL,5606
41053,A_Clip_22833_13,1,38,TUNNEL,5604
79547,S_Clip_30947_13,1,30,TUNNEL,5603
91515,S_Clip_33873_13,1,39,TUNNEL,5596
35933,A_Clip_22252_13,1,42,TUNNEL,5574
120246,S_Clip_41252_13,3,46,TUNNEL,5565
7730,A_Clip_08251_13,1,30,TUNNEL,5561
13289,A_Clip_14512_13,1,30,TUNNEL,5553
100864,S_Clip_35851_13,1,41,TUNNEL,5544
61964,S_Clip_07849_13,1,30,TUNNEL,5538
120471,S_Clip_41264_13,2,51,TUNNEL,5534
93425,S_Clip_34320_13,4,35,TUNNEL,5530
159113,S_Clip_58300_13,1,41,TUNNEL,5527
91901,S_Clip_34204_13,1,37,TUNNEL,5526
104150,S_Clip_36279_13,1,36,TUNNEL,5525
113682,S_Clip_39507_13,2,30,TUNNEL,5517
80135,S_Clip_31065_13,1,30,TUNNEL,5512
98788,S_Clip_35681_13,1,38,TUNNEL,5512
102566,S_Clip_36189_13,1,37,TUNNEL,5511
136122,S_Clip_46989_13,4,47,TUNNEL,5509
121057,S_Clip_41318_13,1,61,TUNNEL,5508
105270,S_Clip_36396_13,1,70,TUNNEL,5506
128798,S_Clip_43281_13,6,40,TUNNEL,5505
153162,S_Clip_55933_13,2,40,TUNNEL,5503
122218,S_Clip_41476_13,1,46,TUNNEL,5501
80702,S_Clip_31102_13,1,30,TUNNEL,5498
62774,S_Clip_07909_13,1,30,TUNNEL,5497
125110,S_Clip_41903_13,1,51,TUNNEL,5496
150479,S_Clip_51284_13,3,41,TUNNEL,5494
79697,S_Clip_30961_13,1,30,TUNNEL,5491
94360,S_Clip_34353_13,2,34,TUNNEL,5489
92422,S_Clip_34244_13,2,36,TUNNEL,5488
100400,S_Clip_35825_13,2,41,TUNNEL,5482
148667,S_Clip_49738_13,1,39,TUNNEL,5480
60884,S_Clip_07742_13,1,30,TUNNEL,5467
133649,S_Clip_46182_13,1,34,TUNNEL,5466
40823,A_Clip_22803_13,1,38,TUNNEL,5461
71817,S_Clip_14014_13,1,30,TUNNEL,5459
90792,S_Clip_33727_13,2,42,TUNNEL,5458
44746,A_Clip_23028_13,1,38,TUNNEL,5456
72860,S_Clip_15658_13,1,30,TUNNEL,5454
90006,S_Clip_33539_13,1,30,TUNNEL,5454
99371,S_Clip_35740_13,1,38,TUNNEL,5449
94534,S_Clip_34698_13,1,36,TUNNEL,5446
156653,S_Clip_57962_13,1,36,TUNNEL,5445
76335,S_Clip_29913_13,1,30,TUNNEL,5441
112624,S_Clip_38447_13,1,46,TUNNEL,5439
113615,S_Clip_39495_13,1,34,TUNNEL,5437
67568,S_Clip_10431_13,2,30,TUNNEL,5432
9070,A_Clip_13834_13,3,30,TUNNEL,5415
77747,S_Clip_30189_13,4,30,TUNNEL,5415
151772,S_Clip_55850_13,3,51,TUNNEL,5413
126225,S_Clip_42808_13,1,42,TUNNEL,5412
153122,S_Clip_55932_13,4,48,TUNNEL,5409
3104,A_Clip_03447_13,1,30,TUNNEL,5407
73827,S_Clip_28059_13,1,30,TUNNEL,5404
148521,S_Clip_49726_13,1,40,TUNNEL,5399
138118,S_Clip_47372_13,1,50,TUNNEL,5387
66662,S_Clip_10290_13,2,30,TUNNEL,5387
76039,S_Clip_29864_13,2,30,TUNNEL,5387
3014,A_Clip_03443_13,1,30,TUNNEL,5384
126670,S_Clip_42956_13,1,36,TUNNEL,5383
83376,S_Clip_32367_13,1,30,TUNNEL,5373
95975,S_Clip_34930_13,1,41,TUNNEL,5366
143187,S_Clip_48476_13,1,44,TUNNEL,5353
78426,S_Clip_30583_13,1,30,TUNNEL,5351
143064,S_Clip_48379_13,1,46,TUNNEL,5349
102643,S_Clip_36194_13,1,31,TUNNEL,5345
102199,S_Clip_36175_13,1,38,TUNNEL,5344
111308,S_Clip_38291_13,1,51,TUNNEL,5335
135266,S_Clip_46867_13,1,51,TUNNEL,5318
2062,A_Clip_03325_13,1,30,TUNNEL,5316
102752,S_Clip_36200_13,1,40,TUNNEL,5315
113544,S_Clip_39491_13,1,36,TUNNEL,5314
94879,S_Clip_34753_13,1,46,TUNNEL,5313
77137,S_Clip_30115_13,1,30,TUNNEL,5313
9040,A_Clip_13830_13,1,30,TUNNEL,5311
102030,S_Clip_36168_13,1,37,TUNNEL,5308
150999,S_Clip_55803_13,2,49,TUNNEL,5304
153279,S_Clip_55953_13,4,46,TUNNEL,5302
73280,S_Clip_17559_13,1,30,TUNNEL,5286
75411,S_Clip_29796_13,1,30,TUNNEL,5283
89061,S_Clip_33026_13,3,30,TUNNEL,5283
148628,S_Clip_49737_13,1,32,TUNNEL,5283
140131,S_Clip_47620_13,1,32,TUNNEL,5280
13,A_Clip_00042_11,4,14,TUNNEL,5269
62654,S_Clip_07900_13,1,30,TUNNEL,5269
128858,S_Clip_43286_13,3,60,TUNNEL,5261
98564,S_Clip_35645_13,1,41,TUNNEL,5256
104598,S_Clip_36305_13,3,31,TUNNEL,5251
102851,S_Clip_36204_13,1,33,TUNNEL,5247
152464,S_Clip_55891_13,1,47,TUNNEL,5246
113953,S_Clip_39552_13,1,38,TUNNEL,5246
113652,S_Clip_39498_13,2,37,TUNNEL,5245
92351,S_Clip_34237_13,1,34,TUNNEL,5242
94393,S_Clip_34354_13,2,34,TUNNEL,5240
134167,S_Clip_46531_13,3,42,TUNNEL,5230
93134,S_Clip_34301_13,1,36,TUNNEL,5225
94934,S_Clip_34755_13,1,55,TUNNEL,5215
101296,S_Clip_35868_13,4,41,TUNNEL,5213
74774,S_Clip_29355_13,2,30,TUNNEL,5206
4960,A_Clip_05313_13,1,30,TUNNEL,5202
133615,S_Clip_46180_13,1,45,TUNNEL,5196
149533,S_Clip_51152_13,1,41,TUNNEL,5193
105056,S_Clip_36350_13,1,37,TUNNEL,5178
80525,S_Clip_31095_13,1,30,TUNNEL,5175
81585,S_Clip_31154_13,1,30,TUNNEL,5174
158221,S_Clip_58240_13,1,41,TUNNEL,5174
95347,S_Clip_34809_13,1,46,TUNNEL,5165
67988,S_Clip_10467_13,2,30,TUNNEL,5165
75836,S_Clip_29834_13,1,30,TUNNEL,5163
135173,S_Clip_46627_13,4,49,TUNNEL,5160
89224,S_Clip_33036_13,1,30,TUNNEL,5157
102712,S_Clip_36199_13,1,38,TUNNEL,5153
74519,S_Clip_28910_13,1,30,TUNNEL,5152
74804,S_Clip_29358_13,1,30,TUNNEL,5145
75248,S_Clip_29432_13,1,30,TUNNEL,5141
74069,S_Clip_28247_13,1,30,TUNNEL,5138
121971,S_Clip_41395_13,1,62,TUNNEL,5136
66006,S_Clip_09780_13,1,30,TUNNEL,5134
73887,S_Clip_28062_13,1,30,TUNNEL,5128
70313,S_Clip_13557_13,1,30,TUNNEL,5126
4154,A_Clip_03672_13,1,30,TUNNEL,5124
79116,S_Clip_30930_13,1,30,TUNNEL,5117
29812,A_Clip_19985_13,1,30,TUNNEL,5115
75884,S_Clip_29837_13,1,30,TUNNEL,5115
92664,S_Clip_34266_13,1,43,TUNNEL,5110
10608,A_Clip_14038_13,1,30,TUNNEL,5104
104983,S_Clip_36342_13,1,37,TUNNEL,5103
23596,A_Clip_19268_13,1,30,TUNNEL,5099
90491,S_Clip_33671_13,1,41,TUNNEL,5099
135737,S_Clip_46901_13,2,51,TUNNEL,5097
70088,S_Clip_13546_13,1,30,TUNNEL,5096
32468,A_Clip_20205_13,1,30,TUNNEL,5095
119513,S_Clip_41125_13,1,86,TUNNEL,5094
73653,S_Clip_25177_13,1,30,TUNNEL,5089
140206,S_Clip_47698_13,1,31,TUNNEL,5086
81435,S_Clip_31145_13,1,30,TUNNEL,5085
69558,S_Clip_13494_13,1,30,TUNNEL,5083
139518,S_Clip_47547_13,1,43,TUNNEL,5076
134536,S_Clip_46557_13,3,48,TUNNEL,5073
130378,S_Clip_44302_13,1,54,TUNNEL,5071
66216,S_Clip_09799_13,1,30,TUNNEL,5060
153074,S_Clip_55931_13,1,50,TUNNEL,5058
78396,S_Clip_30527_13,1,30,TUNNEL,5049
12185,A_Clip_14349_13,3,30,TUNNEL,5047
141428,S_Clip_48029_13,1,43,TUNNEL,5046
71787,S_Clip_13903_13,1,30,TUNNEL,5046
79727,S_Clip_30966_13,1,30,TUNNEL,5045
57478,A_Clip_26383_13,1,37,TUNNEL,5041
35681,A_Clip_22189_13,1,40,TUNNEL,5040
143235,S_Clip_48478_13,1,48,TUNNEL,5037
102349,S_Clip_36186_13,1,38,TUNNEL,5036
135377,S_Clip_46878_13,1,52,TUNNEL,5032
121285,S_Clip_41324_13,1,46,TUNNEL,5031
121583,S_Clip_41360_13,1,46,TUNNEL,5030
142265,S_Clip_48299_13,1,60,TUNNEL,5018
1282,A_Clip_03208_13,2,30,TUNNEL,5018
112917,S_Clip_38469_13,1,36,TUNNEL,5016
74489,S_Clip_28904_13,1,30,TUNNEL,5015
28871,A_Clip_19899_13,1,30,TUNNEL,5012
160046,S_Clip_58493_13,1,46,TUNNEL,5009
127879,S_Clip_43121_13,1,41,TUNNEL,5006
100625,S_Clip_35842_13,1,51,TUNNEL,5003
148822,S_Clip_51072_13,1,41,TUNNEL,5001
86954,S_Clip_32754_13,1,30,TUNNEL,5000
92086,S_Clip_34221_13,1,34,TUNNEL,5000
135314,S_Clip_46868_13,2,48,TUNNEL,4994
141856,S_Clip_48065_13,1,34,TUNNEL,4991
74729,S_Clip_29354_13,1,30,TUNNEL,4982
89867,S_Clip_33288_13,2,30,TUNNEL,4981
10377,A_Clip_14019_13,1,30,TUNNEL,4981
65401,S_Clip_08334_13,1,30,TUNNEL,4976
153459,S_Clip_55959_13,1,45,TUNNEL,4975
88974,S_Clip_33016_13,1,30,TUNNEL,4975
12400,A_Clip_14371_13,1,30,TUNNEL,4973
91978,S_Clip_34208_13,1,38,TUNNEL,4970
60002,A_Clip_27436_13,1,35,TUNNEL,4961
54547,A_Clip_25727_13,1,37,TUNNEL,4961
145830,S_Clip_48787_13,1,46,TUNNEL,4957
79925,S_Clip_30986_13,1,30,TUNNEL,4957
76774,S_Clip_30076_13,1,30,TUNNEL,4956
142021,S_Clip_48218_13,1,31,TUNNEL,4947
76159,S_Clip_29881_13,1,30,TUNNEL,4942
78786,S_Clip_30903_13,1,30,TUNNEL,4941
76189,S_Clip_29882_13,1,30,TUNNEL,4938
159593,S_Clip_58361_13,1,41,TUNNEL,4931
78876,S_Clip_30912_13,1,30,TUNNEL,4928
117750,S_Clip_40108_13,1,43,TUNNEL,4928
80375,S_Clip_31080_13,1,30,TUNNEL,4927
125658,S_Clip_42507_13,1,46,TUNNEL,4925
115392,S_Clip_39782_13,3,43,TUNNEL,4922
7820,A_Clip_09332_13,1,30,TUNNEL,4917
145413,S_Clip_48764_13,1,47,TUNNEL,4914
76219,S_Clip_29887_13,2,30,TUNNEL,4911
114722,S_Clip_39753_13,4,44,TUNNEL,4910
139602,S_Clip_47573_13,1,43,TUNNEL,4910
112277,S_Clip_38368_13,1,50,TUNNEL,4910
4510,A_Clip_03874_13,1,30,TUNNEL,4899
127705,S_Clip_43114_13,1,42,TUNNEL,4898
23825,A_Clip_19319_13,1,30,TUNNEL,4894
101638,S_Clip_36130_13,1,36,TUNNEL,4893
121117,S_Clip_41321_13,1,60,TUNNEL,4881
8884,A_Clip_13812_13,1,30,TUNNEL,4881
141880,S_Clip_48066_13,1,32,TUNNEL,4875
79026,S_Clip_30925_13,2,30,TUNNEL,4874
157777,S_Clip_58222_13,1,39,TUNNEL,4871
81375,S_Clip_31142_13,1,30,TUNNEL,4870
132540,S_Clip_45937_13,1,44,TUNNEL,4865
153365,S_Clip_55956_13,1,45,TUNNEL,4858
33287,A_Clip_20269_13,3,30,TUNNEL,4852
146203,S_Clip_48839_13,1,54,TUNNEL,4849
12581,A_Clip_14379_13,1,30,TUNNEL,4832
39241,A_Clip_22611_13,1,42,TUNNEL,4818
20832,A_Clip_18926_13,1,30,TUNNEL,4816
143283,S_Clip_48482_13,2,48,TUNNEL,4809
136986,S_Clip_47192_13,1,46,TUNNEL,4804
68375,S_Clip_10579_13,1,30,TUNNEL,4802
93694,S_Clip_34330_13,2,33,TUNNEL,4801
84315,S_Clip_32425_13,1,30,TUNNEL,4797
100528,S_Clip_35836_13,2,46,TUNNEL,4796
156617,S_Clip_57961_13,1,32,TUNNEL,4795
36982,A_Clip_22365_13,3,48,TUNNEL,4790
109888,S_Clip_37882_13,1,53,TUNNEL,4784
102131,S_Clip_36173_13,1,38,TUNNEL,4779
145564,S_Clip_48772_13,1,49,TUNNEL,4770
159404,S_Clip_58354_13,1,44,TUNNEL,4769
27218,A_Clip_19761_13,1,30,TUNNEL,4767
78306,S_Clip_30239_13,1,30,TUNNEL,4761
148403,S_Clip_49660_13,1,37,TUNNEL,4761
147811,S_Clip_49098_13,1,44,TUNNEL,4757
139643,S_Clip_47575_13,1,41,TUNNEL,4755
111015,S_Clip_38196_13,2,47,TUNNEL,4754
36305,A_Clip_22299_13,3,41,TUNNEL,4749
105132,S_Clip_36353_13,1,39,TUNNEL,4744
102236,S_Clip_36182_13,1,37,TUNNEL,4742
140324,S_Clip_47729_13,1,31,TUNNEL,4741
92621,S_Clip_34262_13,1,32,TUNNEL,4732
66968,S_Clip_10339_13,1,30,TUNNEL,4729
113478,S_Clip_39486_13,1,38,TUNNEL,4725
143406,S_Clip_48483_13,3,43,TUNNEL,4722
141663,S_Clip_48050_13,1,31,TUNNEL,4719
98451,S_Clip_35567_13,1,36,TUNNEL,4719
153024,S_Clip_55930_13,1,50,TUNNEL,4718
83586,S_Clip_32374_13,1,30,TUNNEL,4711
123391,S_Clip_41555_13,1,51,TUNNEL,4709
103181,S_Clip_36218_13,1,39,TUNNEL,4707
78816,S_Clip_30910_13,1,30,TUNNEL,4695
151962,S_Clip_55869_13,3,47,TUNNEL,4692
78996,S_Clip_30917_13,1,30,TUNNEL,4691
9009,A_Clip_13829_13,1,29,TUNNEL,4689
71667,S_Clip_13741_13,1,30,TUNNEL,4672
113410,S_Clip_39481_13,1,35,TUNNEL,4670
91476,S_Clip_33871_13,1,33,TUNNEL,4667
20892,A_Clip_18929_13,1,30,TUNNEL,4662
53044,A_Clip_24946_13,1,40,TUNNEL,4660
80495,S_Clip_31093_13,1,30,TUNNEL,4660
2377,A_Clip_03343_13,1,30,TUNNEL,4654
125542,S_Clip_42504_13,1,70,TUNNEL,4653
142366,S_Clip_48315_13,4,51,TUNNEL,4653
75806,S_Clip_29833_13,1,30,TUNNEL,4651
160217,S_Clip_58500_13,1,36,TUNNEL,4646
72710,S_Clip_15410_13,1,30,TUNNEL,4643
117984,S_Clip_40124_13,1,41,TUNNEL,4641
113988,S_Clip_39554_13,1,35,TUNNEL,4637
146307,S_Clip_48842_13,1,52,TUNNEL,4637
154331,S_Clip_57799_13,1,36,TUNNEL,4636
78636,S_Clip_30891_13,1,30,TUNNEL,4636
36216,A_Clip_22287_13,1,41,TUNNEL,4633
123577,S_Clip_41642_13,3,46,TUNNEL,4633
79324,S_Clip_30938_13,1,30,TUNNEL,4630
137586,S_Clip_47249_13,1,48,TUNNEL,4628
83466,S_Clip_32370_13,1,30,TUNNEL,4626
111460,S_Clip_38301_13,2,47,TUNNEL,4625
113508,S_Clip_39487_13,1,30,TUNNEL,4624
103566,S_Clip_36251_13,1,31,TUNNEL,4622
82206,S_Clip_31622_13,1,30,TUNNEL,4622
134125,S_Clip_46524_13,3,43,TUNNEL,4617
19319,A_Clip_18752_13,1,30,TUNNEL,4615
40348,A_Clip_22688_13,4,42,TUNNEL,4611
84028,S_Clip_32407_13,1,30,TUNNEL,4604
62324,S_Clip_07874_13,1,30,TUNNEL,4602
35365,A_Clip_22160_13,1,41,TUNNEL,4600
90066,S_Clip_33543_13,1,30,TUNNEL,4600
151816,S_Clip_55853_13,3,44,TUNNEL,4595
19229,A_Clip_18742_13,1,30,TUNNEL,4595
73713,S_Clip_25256_13,2,30,TUNNEL,4594
81525,S_Clip_31151_13,1,30,TUNNEL,4590
19259,A_Clip_18743_13,1,30,TUNNEL,4589
153551,S_Clip_55970_13,2,43,TUNNEL,4586
104660,S_Clip_36309_13,2,31,TUNNEL,4585
135215,S_Clip_46628_13,3,42,TUNNEL,4585
138297,S_Clip_47388_13,1,53,TUNNEL,4583
126183,S_Clip_42799_13,1,47,TUNNEL,4578
77013,S_Clip_30112_13,1,30,TUNNEL,4578
35990,A_Clip_22253_13,1,42,TUNNEL,4574
104791,S_Clip_36326_13,1,31,TUNNEL,4572
87254,S_Clip_32770_13,1,30,TUNNEL,4571
70469,S_Clip_13574_13,1,30,TUNNEL,4571
138008,S_Clip_47369_13,1,62,TUNNEL,4569
131199,S_Clip_44450_13,1,53,TUNNEL,4563
29782,A_Clip_19983_13,1,30,TUNNEL,4560
120541,S_Clip_41268_13,1,40,TUNNEL,4557
143595,S_Clip_48508_13,1,50,TUNNEL,4557
96991,S_Clip_35076_13,1,41,TUNNEL,4554
22466,A_Clip_19151_13,1,30,TUNNEL,4552
87134,S_Clip_32766_13,1,30,TUNNEL,4552
73593,S_Clip_25170_13,1,30,TUNNEL,4551
83736,S_Clip_32389_13,1,30,TUNNEL,4547
141028,S_Clip_47867_13,1,41,TUNNEL,4543
78016,S_Clip_30218_13,1,30,TUNNEL,4535
105922,S_Clip_36531_13,1,36,TUNNEL,4531
27038,A_Clip_19727_13,1,30,TUNNEL,4507
72147,S_Clip_14173_13,1,30,TUNNEL,4503
39157,A_Clip_22608_13,1,42,TUNNEL,4502
154480,S_Clip_57821_13,1,41,TUNNEL,4499
147595,S_Clip_49017_13,3,51,TUNNEL,4499
43437,A_Clip_22959_13,1,40,TUNNEL,4489
151218,S_Clip_55812_13,1,47,TUNNEL,4484
113141,S_Clip_39443_13,1,33,TUNNEL,4482
91189,S_Clip_33851_13,1,41,TUNNEL,4477
81345,S_Clip_31139_13,1,30,TUNNEL,4474
86026,S_Clip_32553_13,1,30,TUNNEL,4468
105165,S_Clip_36356_13,1,33,TUNNEL,4459
53224,A_Clip_24953_13,1,45,TUNNEL,4456
155846,S_Clip_57912_13,1,40,TUNNEL,4452
113581,S_Clip_39493_13,1,36,TUNNEL,4451
70743,S_Clip_13613_13,1,30,TUNNEL,4449
54358,A_Clip_25701_13,1,38,TUNNEL,4449
69821,S_Clip_13532_13,1,30,TUNNEL,4448
123059,S_Clip_41526_13,2,51,TUNNEL,4447
151425,S_Clip_55834_13,1,41,TUNNEL,4446
152834,S_Clip_55914_13,1,45,TUNNEL,4445
140175,S_Clip_47691_13,3,44,TUNNEL,4436
59425,A_Clip_26820_13,1,45,TUNNEL,4433
79775,S_Clip_30973_13,1,30,TUNNEL,4424
86086,S_Clip_32559_13,1,30,TUNNEL,4422
79264,S_Clip_30936_13,1,30,TUNNEL,4422
139132,S_Clip_47526_13,1,50,TUNNEL,4419
146092,S_Clip_48816_13,4,45,TUNNEL,4410
101782,S_Clip_36136_13,1,32,TUNNEL,4407
62984,S_Clip_07925_13,1,30,TUNNEL,4407
11468,A_Clip_14166_13,1,30,TUNNEL,4404
78076,S_Clip_30220_13,1,30,TUNNEL,4403
79176,S_Clip_30933_13,1,30,TUNNEL,4400
107986,S_Clip_36799_13,5,65,TUNNEL,4400
54320,A_Clip_25693_13,1,38,TUNNEL,4399
114448,S_Clip_39662_13,1,54,TUNNEL,4397
158663,S_Clip_58269_13,2,44,TUNNEL,4397
19169,A_Clip_18740_13,1,30,TUNNEL,4391
149282,S_Clip_51126_13,4,41,TUNNEL,4388
93519,S_Clip_34323_13,1,33,TUNNEL,4387
102788,S_Clip_36201_13,1,36,TUNNEL,4387
69618,S_Clip_13503_13,1,30,TUNNEL,4381
88554,S_Clip_32951_13,1,30,TUNNEL,4378
79865,S_Clip_30978_13,1,30,TUNNEL,4375
